propinsi_code,propinsi_name,airport_code,airport_name,year,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total,keterangan
34,PAPUA BARAT DAYA,B,TEMINABUAN,2021,284,284,568,1.71,2.349,4.059,10,9.683,11.468,21.151,249,179,428,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,B,TEMINABUAN,2022,271,284,555,1.928,2.354,4.282,11,10.318,12.491,22.809,400,200,600,0,11,11,Data 12 Bln
34,PAPUA BARAT DAYA,B,TEMINABUAN,2023,208,206,414,1.709,1.744,3.453,0,10.076,10.061,20.137,77,252,329,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,B,TEMINABUAN,2024,364,363,727,2.559,2.865,5.424,1,8.881,11.422,20.303,22,406,428,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,C,AYAWASI,2020,73,72,145,133,321,454,0,1.27,805,2.075,38,30,68,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,C,AYAWASI,2021,137,129,266,326,775,1.101,0,2.728,2.184,4.912,413,9,422,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,C,AYAWASI,2022,102,102,204,267,447,714,0,477,1.21,1.687,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,C,AYAWASI,2023,89,89,178,245,495,740,0,1.419,1.349,2.768,0,0,0,2,0,2,Data 12 Bln
34,PAPUA BARAT DAYA,C,AYAWASI,2024,157,158,315,537,937,1.474,0,1.881,1.495,3.376,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,D,INANWATAN,2020,81,81,162,323,448,771,0,3.218,1.274,4.492,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,D,INANWATAN,2021,187,187,374,891,1.237,2.128,0,7.943,3.549,11.492,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,D,INANWATAN,2022,200,200,400,1.319,1.609,2.928,0,12.159,6.202,18.361,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,D,INANWATAN,2023,149,148,297,1.104,1.339,2.443,0,10.339,7.548,17.887,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,D,INANWATAN,2024,257,257,514,1.468,2.004,3.472,0,14.668,7.51,22.178,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,E,KABARE,2020,44,45,89,173,323,0,1.087,1.894,2.981,0,0,0,0,0,0,Data 12 Bln,
34,PAPUA BARAT DAYA,E,KABARE,2021,86,86,172,66,447,513,0,333,1.33,1.663,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,E,KABARE,2022,172,182,354,1.13,1.312,2.442,27,7.465,8.093,15.558,5,0,5,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,E,KABARE,2023,196,197,393,1.486,1.721,3.207,0,11.436,10.429,21.865,0,6,6,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,E,KABARE,2024,318,316,634,2.157,2.491,4.648,0,9.362,9.097,18.459,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,F,MARINDA/WAISAI,2020,97,97,194,423,335,758,0,2.036,1.643,3.679,5,0,5,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,F,MARINDA/WAISAI,2021,107,107,214,488,351,839,0,2.463,1.955,4.418,105,0,105,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,F,MARINDA/WAISAI,2022,110,114,224,804,734,1.538,0,7.317,4.886,12.203,0,5,5,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,F,MARINDA/WAISAI,2023,102,102,204,802,694,1.496,0,4.986,5.179,10.165,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,F,MARINDA/WAISAI,2024,160,160,320,1.1,947,2.047,0,3.604,3.805,7.409,221,221,442,0,0,0,Data 12 Bln
35,PAPUA,A,FRANS KAISIEPO - BIAK (DOM),2020,1.721,1.721,3.442,61.213,59.473,120.686,29.858,588.472,519,1.107.472,431.312,131.907,563.219,0,11,11,Data 12 Bln
35,PAPUA,A,FRANS KAISIEPO - BIAK (DOM),2021,1.996,1.995,3.991,72.664,71.499,144.163,40.922,761.53,636.032,1.397.562,535.332,243.568,778.9,0,0,0,Data 12 Bln
35,PAPUA,A,FRANS KAISIEPO - BIAK (DOM),2022,2.019,2.02,4.039,103.475,105.353,208.828,99.228,974.557,826.35,1.800.907,502.397,281.935,784.332,42.149,14.709,56.858,Data 12 Bln
35,PAPUA,A,FRANS KAISIEPO - BIAK (DOM),2023,1.661,1.662,3.323,108.587,110.269,218.856,78.673,967.921,840.158,1.808.079,456.388,344.951,801.339,-,-,-,Data 12 Bln
35,PAPUA,A,FRANS KAISIEPO - BIAK (DOM),2024,1.383,1.386,2.769,97.277,128.854,226.131,29.072,1.004.595,868.931,1.873.526,469.176,267.397,736.573,286,0,286,Data 12 Bln
35,PAPUA,B,FRANS KAISIEPO - BIAK (INT),2020,35,34,69,167,121,288,535,2.681,1.621,4.302,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,B,FRANS KAISIEPO - BIAK (INT),2021,63,60,123,19,23,42,1.315,80,105,185,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,B,FRANS KAISIEPO - BIAK (INT),2022,47,48,95,0,12,12,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,B,FRANS KAISIEPO - BIAK (INT),2023,15,13,28,7,46,53,7,105,593,698,-,-,-,-,-,-,Data 12 Bln
35,PAPUA,B,FRANS KAISIEPO - BIAK (INT),2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (DOM),2020,20.839,20.844,41.683,381.748,409.095,790.843,48.461,2.659.934,2.839.694,5.499.628,7.067.799,118.220.652,125.288.451,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (DOM),2021,21.742,21.746,43.488,646.943,660.254,1.307.197,0,92.209,5.727.180,5.534.322,9.518.202,101.325.272,110.843.474,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (DOM),2022,25.645,25.696,51.341,862.76,689.656,1.552.416,174.814,7.722.851,7.432.090,15.154.941,10.569.568,123.664.999,134.234.567,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (DOM),2023,22.811,22.88,45.691,852.648,728.926,1.581.574,146.005,7.294.057,6.936.748,14.230.805,9.451.645,120.835.991,130.287.636,0,131,131,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (DOM),2024,22.642,22.662,45.304,935.645,938.271,1.873.916,65.778,8.567.569,8.234.761,16.802.330,12.380.798,114.430.573,126.811.371,348,54.597,54.945,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (INT),2020,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (INT),2021,62,64,126,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (INT),2022,142,138,280,26,18,44,0,0,0,0,0,1.225,1.225,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (INT),2023,39,24,63,324,59,383,0,732,0,732,0,23.215,23.215,0,0,0,Data 12 Bln
35,PAPUA,C,SENTANI - JAYAPURA (INT),2024,33,37,70,132,136,268,84,2.262,729,2.991,0,18.838,18.838,0,0,0,Data 12 Bln
35,PAPUA,D,STEVANUS RUMBEWAS - SERUI,2020,354,354,708,11.196,11.671,22.867,0,104.566,82.183,186.749,3.026,1.086,4.112,0,0,0,Data 12 Bln
35,PAPUA,D,STEVANUS RUMBEWAS - SERUI,2021,321,321,642,9.536,9.1,18.636,0,93.083,93.069,186.152,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,D,STEVANUS RUMBEWAS - SERUI,2022,334,216,550,11.677,7.939,19.616,0,90.021,59.253,149.274,23.402,400,23.802,0,0,0,Data 12 Bln
35,PAPUA,D,STEVANUS RUMBEWAS - SERUI,2023,390,389,779,14.008,14.354,28.362,0,107.608,101.248,208.856,8.769,2.01,10.779,0,0,0,Data 12 Bln
35,PAPUA,D,STEVANUS RUMBEWAS - SERUI,2024,352,353,705,12.096,12.466,24.562,0,97.329,90.756,188.085,15.768,1.994,17.762,0,0,0,Data 12 Bln
35,PAPUA,E,DABRA,2020,52,89,141,553,726,1.279,0,39.986,43.825,83.811,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,E,DABRA,2021,152,152,304,1.191,1.343,2.534,0,0,0,0,2.534,108.881,111.415,0,0,0,Data 12 Bln
35,PAPUA,E,DABRA,2022,158,160,318,1.628,1.718,3.346,0,42.921,15.296,58.217,0,10,10,14,1,15,Data 12 Bln
35,PAPUA,E,DABRA,2023,131,131,262,1.284,1.321,2.605,2,22.541,9.034,31.575,2.88,2.1,4.98,0,1,1,Data 12 Bln
35,PAPUA,E,DABRA,2024,128,127,255,1.195,1.181,2.376,0,25.474,9.596,35.07,339,0,339,1,0,1,Data 12 Bln
35,PAPUA,F,MARARENA - SARMI,2020,51,50,101,98,123,221,0,1.049,1.396,2.445,0,906,906,0,0,0,Data 12 Bln
35,PAPUA,F,MARARENA - SARMI,2021,86,86,172,62,247,309,0,508,1.584,2.092,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,F,MARARENA - SARMI,2022,108,104,212,513,727,1.24,1,4.886,6.209,11.095,141,151,292,847,796,1.643,Data 12 Bln
35,PAPUA,F,MARARENA - SARMI,2023,234,226,460,879,1.114,1.993,0,2.249,2.22,4.469,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,F,MARARENA - SARMI,2024,155,155,310,688,930,1.618,0,7.197,9.118,16.315,0,0,0,0,0,0,Data 12 Bln
35,PAPUA,G,NUMFOR,2020,171,175,346,951,1.306,2.257,0,8.554,11.462,20.016,1.139,113,1.252,59,0,59,Data 12 Bln
35,PAPUA,G,NUMFOR,2021,241,253,494,1.187,1.918,3.105,0,11.192,11.833,23.025,1.914,282,2.196,406,11,417,Data 12 Bln
35,PAPUA,G,NUMFOR,2022,139,142,281,623,964,1.587,474,5.383,6.405,11.788,308,104,412,172,19,191,Data 12 Bln
35,PAPUA,G,NUMFOR,2023,207,209,416,1.299,1.651,2.95,0,10.733,10.578,21.311,418,23,441,0,3,3,Data 12 Bln
35,PAPUA,G,NUMFOR,2024,263,263,526,1.608,1.923,3.531,0,9.664,8.157,17.821,561,352,913,0,0,0,Data 12 Bln
35,PAPUA,I,SENGGEH,2020,409,409,818,0,119,119,0,0,5.638,5.638,0,446.367,446.367,0,0,0,Data 12 Bln
35,PAPUA,I,SENGGEH,2021,295,295,590,0,60,60,0,0,0,0,0,269.513,269.513,0,0,0,Data 12 Bln
35,PAPUA,I,SENGGEH,2022,193,189,382,9,8,17,0,0,0,0,0,80.01,80.01,0,0,0,Data 12 Bln
35,PAPUA,I,SENGGEH,2023,263,263,526,328,0,328,18,0,0,0,0,277.571,277.571,0,0,0,Data 12 Bln
35,PAPUA,I,SENGGEH,2024,231,231,462,178,0,178,0,0,0,0,0,207.775,207.775,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,A,WAMENA,2020,13.967,13.986,27.953,73.42,62.837,136.257,0,604.412,297,901.412,120.228.614,4.112.600,124.341.214,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,A,WAMENA,2021,13.184,13.307,26.491,69.159,63.45,132.609,0,432.022,237.085,669.107,113.840.846,4.618.829,118.459.675,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,A,WAMENA,2022,10.329,10.337,20.666,100.472,99.331,199.803,10,853.693,725.337,1.579.030,83.647.626,3.966.954,87.614.580,2,633,635,Data 12 Bln
36,PAPUA PEGUNUNGAN,A,WAMENA,2023,14.123,14.233,28.356,148.774,145.037,293.811,18,1.288.728,854.953,2.143.681,115.954.903,5.636.911,121.591.814,20,1.232,1.252,Data 12 Bln
36,PAPUA PEGUNUNGAN,A,WAMENA,2024,15.772,15.933,31.705,174.334,168.57,342.904,23,2.239.257,1.140.457,3.379.714,116.735.287,6.358.891,123.094.178,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,B,OKSIBIL,2020,6.837,6.837,13.674,8.831,11.605,20.436,0,14.806,75.462,90.268,114.008,3.098.713,3.212.721,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,B,OKSIBIL,2021,5.442,5.442,10.884,15.802,12.933,28.735,0,421.36,55.571,476.931,8.384.536,291.702,8.676.238,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,B,OKSIBIL,2022,1,5.302,5.303,0,35.195,35.195,62,0,249.763,249.763,1.305,6.724.025,6.725.330,0,288,288,Data 12 Bln
36,PAPUA PEGUNUNGAN,B,OKSIBIL,2023,2.171,4.493,6.664,8.753,26.236,34.989,3,85.584,157.962,243.546,3.995.227,3.262.876,7.258.103,0,6,6,Data 12 Bln
36,PAPUA PEGUNUNGAN,B,OKSIBIL,2024,4.961,5.002,9.963,20.996,18.382,39.378,0,213.876,63.45,277.326,8.785.656,465.32,9.250.976,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,C,KARUBAGA,2020,341,289,630,1.546,1.545,3.091,0,15.46,13.887,29.347,562.1,0,562.1,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,C,KARUBAGA,2021,474,474,948,979,1.248,2.227,0,36.822,59.699,96.521,269.226,967,270.193,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,C,KARUBAGA,2022,422,422,844,1.155,1.912,3.067,2,92.478,129.398,221.876,410.123,1.127,411.25,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,C,KARUBAGA,2023,252,252,504,838,866,1.704,0,67.723,68.201,135.924,319.7,0,319.7,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,C,KARUBAGA,2024,370,370,740,1.311,1.676,2.987,1,98.849,125.155,224.004,92.933,20.424,113.357,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,D,BATOM,2020,261,261,522,448,481,929,0,11.835,3.385,15.22,195.608,1.92,197.528,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,D,BATOM,2021,188,188,376,1.042,1.247,2.289,0,44.699,18.797,63.496,21.317,6.114,27.431,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,D,BATOM,2022,123,89,212,386,379,765,0,8.344,4.171,12.515,60.388,1.041,61.429,6,8,14,Data 12 Bln
36,PAPUA PEGUNUNGAN,D,BATOM,2023,137,135,272,151,212,363,0,0,0,0,98.38,13.83,112.21,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,D,BATOM,2024,88,92,180,330,395,725,0,1.308,710,2.018,52.056,16.625,68.681,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,E,YAKUHIMO / NOP GOLIAT DEKAI,2020,3.197,3.198,6.395,30.178,31.126,61.304,0,168.038,153.017,321.055,1.461.079,1.224.305,2.685.384,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,E,YAKUHIMO / NOP GOLIAT DEKAI,2021,5.108,5.109,10.217,34.839,39.009,73.848,0,161.943,249.478,411.421,1.364.037,1.711.138,3.075.175,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,E,YAKUHIMO / NOP GOLIAT DEKAI,2022,6.76,6.759,13.519,52.205,58.854,111.059,1,293.457,409.353,702.81,1.792.056,2.109.202,3.901.258,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,E,YAKUHIMO / NOP GOLIAT DEKAI,2023,5.005,5.008,10.013,44.847,48.833,93.68,5,327.503,374.778,702.281,2.261.228,1.649.348,3.910.576,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,E,YAKUHIMO / NOP GOLIAT DEKAI,2024,5.453,5.452,10.905,46.64,49.34,95.98,0,401.498,413.649,815.147,2.563.226,1.920.912,4.484.138,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,F,BOKONDINI,2020,17,16,33,3,1,4,0,0,0,0,985,0,985,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,F,BOKONDINI,2021,89,89,178,522,611,1.133,0,15.176,4.85,20.026,2.841,367,3.208,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,F,BOKONDINI,2022,526,527,1.053,547,653,1.2,0,8.827,5.908,14.735,706,112.222,112.928,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,F,BOKONDINI,2023,87,87,174,480,515,995,0,8.785,4.017,12.802,1.213,6.715,7.928,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,F,BOKONDINI,2024,102,100,202,394,461,855,30,4.672,2.536,7.208,2.299,965,3.264,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,G,TIOM,2020,28,28,56,41,51,92,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,G,TIOM,2021,88,88,176,439,459,898,0,0,1.179,1.179,0,1.1,1.1,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,G,TIOM,2022,115,115,230,626,581,1.207,0,513,7.399,7.912,15.556,0,15.556,0,5,5,Data 12 Bln
36,PAPUA PEGUNUNGAN,G,TIOM,2023,97,93,190,483,463,946,0,760,2.895,3.655,0,0,0,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,G,TIOM,2024,110,166,276,804,896,1.7,0,6.258,3.146,9.404,44,16.074,16.118,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,H,KIWIROK,2020,371,371,742,446,0,446,0,2.797,2.453,5.25,192.04,28.873,220.913,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,H,KIWIROK,2021,187,187,304,660,620,1.28,3,8.978,5.408,14.386,80.968,10.919,91.887,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,H,KIWIROK,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,H,KIWIROK,2023,218,207,425,690,547,1.237,24,20.588,6.224,26.812,130.547,17.49,148.037,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,H,KIWIROK,2024,319,319,638,1.011,1.077,2.088,24,10.348,6.409,16.757,175.57,9.776,185.346,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,I,ELELIM,2020,896,896,1.792,2.161,3.298,5.459,15,15.076,25.504,40.58,333.544,130.46,464.004,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,I,ELELIM,2021,924,924,1.848,3.829,4.63,8.459,16,115.626,115.393,231.019,244.526,51.662,296.188,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,I,ELELIM,2022,1.054,1.054,2.108,3.744,5.158,8.902,56,68.745,122.563,191.308,488.811,5.725,494.536,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,I,ELELIM,2023,957,964,1.921,3.747,4.929,8.676,95,46.254,53.422,99.676,368.834,11.392,380.226,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,I,ELELIM,2024,984,985,1.969,4.025,5.069,9.094,83,35.583,34.463,70.046,300.122,73.711,373.833,0,0,0,Data 12 Bln
36,PAPUA PEGUNUNGAN,J,SOBAHAM,2024,506,485,991,1.408,873,2.281,0,18.778,3.228,22.006,385.109,4.415,389.524,0,0,0,Data 12 Bln
37,PAPUA SELATAN,A,MOPAH - MERAUKE (DOM),2020,1.985,1.97,3.955,78.351,78.347,156.698,42,660.565,648.369,1.308.934,743.141,395.466,1.138.607,27.893,8.349,36.242,Data 12 Bln
37,PAPUA SELATAN,A,MOPAH - MERAUKE (DOM),2021,3.193,3.19,6.383,105.869,108.643,214.512,9,1.103.961,1.047.053,2.151.014,1.354.704,1.220.707,2.575.411,37.577,10.591,48.168,Data 12 Bln
37,PAPUA SELATAN,A,MOPAH - MERAUKE (DOM),2022,3.447,3.454,6.901,130.973,130.889,261.862,203,1.417.789,1.358.421,2.776.210,1.145.498,1.618.685,2.764.183,19,171,190,Data 12 Bln
37,PAPUA SELATAN,A,MOPAH - MERAUKE (DOM),2023,4.072,4.101,8.173,152.657,152.269,304.926,38,1.559.856,1.454.868,3.014.724,1.161.678,1.649.174,2.810.852,73.302,14.63,87.932,Data 12 Bln
37,PAPUA SELATAN,A,MOPAH - MERAUKE (DOM),2024,4.391,4.444,8.835,176.959,174.461,351.42,294,1.702.700,1.531.181,3.233.881,1.439.631,2.457.281,3.896.912,52.021,13.585,65.606,Data 12 Bln
37,PAPUA SELATAN,B,MOPAH - MERAUKE (INT),2024,22,22,44,13,17,30,0,0,0,0,199.22,0,199.22,0,0,0,Data 12 Bln
37,PAPUA SELATAN,C,TANAH MERAH,2020,5.666,5.67,11.336,12.861,13.564,26.425,137,93.052,101.934,194.986,52.168,6.218.622,6.270.790,0,0,0,Data 12 Bln
37,PAPUA SELATAN,C,TANAH MERAH,2021,4.532,4.529,9.061,11.379,12.014,23.393,0,60.565,87.448,148.013,74.103,4.611.062,4.685.165,0,0,0,Data 12 Bln
37,PAPUA SELATAN,C,TANAH MERAH,2022,4.323,4.328,8.651,17.634,19.123,36.757,11,108.022,136.405,244.427,15.323,3.650.802,3.666.125,0,0,0,Data 12 Bln
37,PAPUA SELATAN,C,TANAH MERAH,2023,3.818,3.823,7.641,20.52,22.272,42.792,4,175.863,144.532,320.395,22.727,3.058.958,3.081.685,0,0,0,Data 12 Bln
37,PAPUA SELATAN,C,TANAH MERAH,2024,4.478,4.482,8.96,21.083,21.165,42.248,0,140.714,138.21,278.924,104.032,3.729.225,3.833.257,0,0,0,Data 12 Bln
37,PAPUA SELATAN,D,MINDIPTANAH,2020,15,15,30,49,62,111,0,438,579,1.017,0,27,27,0,4,4,Data 12 Bln
37,PAPUA SELATAN,D,MINDIPTANAH,2021,1.002,1.002,2.004,67,176,243,0,866,835,1.701,0,1.223.038,1.223.038,0,0,0,Data 12 Bln
37,PAPUA SELATAN,D,MINDIPTANAH,2022,1.689,1.685,3.374,213,537,750,16,7.255,2.266,9.521,0,2.057.287,2.057.287,0,0,0,Data 12 Bln
37,PAPUA SELATAN,D,MINDIPTANAH,2023,994,994,1.988,365,601,966,2,3.563,3.65,7.213,275,1.176.821,1.177.096,0,0,0,Data 12 Bln
37,PAPUA SELATAN,D,MINDIPTANAH,2024,438,438,876,214,313,527,0,1.589,1.82,3.409,0,488.136,488.136,0,0,0,Data 12 Bln
37,PAPUA SELATAN,E,KEPI,2020,328,328,656,3.338,3.338,6.676,0,22.051,15.344,37.395,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,E,KEPI,2021,1.042,1.042,2.084,7.536,7.938,15.474,0,100.048,63.344,163.392,52.115,12.213,64.328,0,0,0,Data 12 Bln
37,PAPUA SELATAN,E,KEPI,2022,1.254,1.264,2.518,12.037,12.615,24.652,50,131.023,95.823,226.846,66.73,12.11,78.84,65,0,65,Data 12 Bln
37,PAPUA SELATAN,E,KEPI,2023,1.607,1.609,3.216,15.87,16.426,32.296,0,183.924,138.475,322.399,99.009,10.168,109.177,0,0,0,Data 12 Bln
37,PAPUA SELATAN,E,KEPI,2024,1.327,1.329,2.656,17.084,18.52,35.604,42,182.897,134.131,317.028,87.233,6.221,93.454,0,0,0,Data 12 Bln
37,PAPUA SELATAN,F,OKABA,2020,99,99,198,409,574,983,0,4.002,3.816,7.818,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,F,OKABA,2021,187,187,374,971,1.22,2.191,0,10.874,8.192,19.066,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,F,OKABA,2022,110,110,220,1.18,1.194,2.374,95,16.252,11.198,27.45,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,F,OKABA,2023,130,130,260,1.342,1.348,2.69,0,19.877,11.678,31.555,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,F,OKABA,2024,274,274,548,2.711,2.701,5.412,0,24.979,14.152,39.131,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,G,BADE,2020,132,131,263,816,777,1.593,0,7.324,6.747,14.071,799,0,799,0,0,0,Data 12 Bln
37,PAPUA SELATAN,G,BADE,2021,250,250,500,2.016,1.884,3.9,0,23.08,15.449,38.529,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,G,BADE,2022,192,209,401,1.943,2.041,3.984,8,24.045,16.779,40.824,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,G,BADE,2023,275,294,569,2.813,2.922,5.735,0,41.453,23.692,65.145,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,G,BADE,2024,418,418,836,3.449,3.75,7.199,0,46.124,33.037,79.161,18.568,0,18.568,0,0,0,Data 12 Bln
37,PAPUA SELATAN,H,EWER,2020,663,663,1.326,5.879,6.306,12.185,0,83.506,47.092,130.598,7.003,1.033,8.036,0,0,0,Data 12 Bln
37,PAPUA SELATAN,H,EWER,2021,862,862,1.724,10.756,10.847,21.603,0,137.874,76.59,214.464,5.665,740,6.405,0,0,0,Data 12 Bln
37,PAPUA SELATAN,H,EWER,2022,616,616,1.232,13.897,13.467,27.364,0,126.766,67.582,194.348,25.184,2.498,27.682,0,0,0,Data 12 Bln
37,PAPUA SELATAN,H,EWER,2023,575,575,1.15,15.001,14.394,29.395,0,136.862,82.116,218.978,28.464,2.152,30.616,0,0,0,Data 12 Bln
37,PAPUA SELATAN,H,EWER,2024,561,561,1.122,16.219,15.53,31.749,0,142.502,86.99,229.492,30.586,2.355,32.941,0,0,0,Data 12 Bln
37,PAPUA SELATAN,I,KAMUR,2020,113,113,226,794,842,1.636,0,13.158,4.044,17.202,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,I,KAMUR,2021,188,188,376,1.23,1.329,2.559,0,24.088,5.977,30.065,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,I,KAMUR,2022,312,313,625,2.459,2.573,5.032,2,38.743,9.798,48.541,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,I,KAMUR,2023,312,312,624,2.633,2.717,5.35,0,40.773,12.386,53.159,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,I,KAMUR,2024,304,304,608,2.4,2.468,4.868,0,19.515,10.1,29.615,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,J,SENGGO,2020,123,123,246,948,851,1.799,0,5.748,11.16,16.908,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,J,SENGGO,2021,237,237,474,1.899,1.694,3.593,0,29.533,14.928,44.461,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,J,SENGGO,2022,311,311,622,2.75,2.744,5.494,0,42.641,19.978,62.619,200,0,200,0,0,0,Data 12 Bln
37,PAPUA SELATAN,J,SENGGO,2023,278,277,555,2.789,2.813,5.602,0,44.857,22.463,67.32,348,0,348,0,0,0,Data 12 Bln
37,PAPUA SELATAN,J,SENGGO,2024,407,407,814,3.117,3.407,6.524,0,27.761,17.154,44.915,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,K,KIMAAM,2020,60,60,120,527,615,1.142,0,6.51,4.505,11.015,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,K,KIMAAM,2021,182,182,364,1.303,1.601,2.904,0,19.562,13.8,33.362,0,0,0,0,0,0,Data 12 Bln
